,Unnamed: 0,Year,OSHPD_ID,FacilityName,County,TypeofOwnership,HospitalType,Teaching,LicensedBeds,AvailableBeds,StaffedBeds,PretaxNetIncome,OtherOperatingRev,TotalOperatingRev,TotalMargin,OperatingMargin,Location,SmallORRural
1294,1294,2014,106150722,BAKERSFIELD MEMORIAL HOSPITAL,Kern,Non-Profit,Comparable,0,426,403,403,351551382,8070295.0,359621677.0,2.2%,2.3%,"BAKERSFIELD, California
(35.373405, -119.018911)",0
1295,1295,2012,106040962,ENLOE MEDICAL CENTER-ESPLANADE CAMPUS,Butte,Non-Profit,Comparable,0,298,277,265,409494798,2462321.0,411957119.0,0.6%,0.6%,"CHICO, California
(39.728956, -121.838779)",0
1296,1296,2013,106010987,WASHINGTON HOSPITAL - FREMONT,Alameda,District,Comparable,0,353,299,299,419091570,4461671.0,423553241.0,1.1%,1.1%,"FREMONT, California
(37.550195, -121.980829)",0
1297,1297,2014,106190034,ANTELOPE VALLEY HOSPITAL,Los Angeles,District,Comparable,0,420,393,252,346414741,9130036.0,355544777.0,2.6%,2.6%,"LANCASTER, California
(34.697472, -118.144521)",0
1298,1298,2014,106190045,CATALINA ISLAND MEDICAL CENTER,Los Angeles,Non-Profit,Comparable,0,12,12,12,8338571,701761.0,9040332.0,7.8%,8.4%,"AVALON, California
(33.343548, -118.32219)",1
1299,1299,2012,106331152,CORONA REGIONAL MEDICAL CENTER - MAIN,Riverside,Non-Profit,Comparable,0,240,240,120,136669868,1026767.0,137696635.0,0.7%,0.8%,"CORONA, California
(33.875665, -117.568843)",0
1300,1300,2014,106340950,MERCY SAN JUAN HOSPITAL,Sacramento,Non-Profit,Comparable,0,370,370,370,638448522,5932000.0,644380522.0,0.9%,0.9%,"CARMICHAEL, California
(38.636604, -121.327265)",0
1301,1301,2013,106301234,LA PALMA INTERCOMMUNITY HOSPITAL,Orange,Investor,Comparable,0,141,141,141,57182245,1566761.0,58749006.0,2.7%,2.7%,"LA PALMA, California
(33.849902, -118.037303)",0
1302,1302,2013,106420493,MARIAN MEDICAL CENTER,Santa Barbara,Non-Profit,Comparable,0,502,350,339,346953869,3776999.0,350730868.0,1.1%,1.1%,"SANTA MARIA, California
(34.948403, -120.435881)",0
1303,1303,2013,106391010,SAN JOAQUIN GENERAL HOSPITAL,San Joaquin,City/County,Comparable,1,196,181,148,176324546,5202195.0,181526741.0,2.9%,3%,"FRENCH CAMP, California
(37.885226, -121.271517)",0
1304,1304,2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,San Luis Obispo,Non-Profit,Comparable,0,67,67,58,1501443,10404.0,1511847.0,0.7%,0.7%,"ARROYO GRANDE, California
(35.124098, -120.576388)",0
1305,1305,2012,106190958,METROPOLITAN STATE HOSPITAL,Los Angeles,State,State Hospitals,0,1054,684,650,361576195,0.0,361576195.0,0%,0%,"NORWALK, California
(33.914183, -118.072494)",0
1306,1306,2013,106491267,SONOMA DEVELOPMENTAL CENTER,Sonoma,State,State Hospitals,0,1413,1388,477,220133226,0.0,220133226.0,0%,0%,"ELDRIDGE, California
(38.339376, -122.50875)",0
1307,1307,2013,106450936,MAYERS MEMORIAL HOSPITAL,Shasta,District,Comparable,0,121,121,121,21191666,794614.0,21986280.0,3.6%,3.7%,"FALL RIVER MILLS, California
(41.003555, -121.439959)",1
1308,1308,2013,106304159,HEALTHBRIDGE CHILDRENS HOSPITAL-ORANGE,Orange,Investor,Comparable,0,27,27,27,9478012,4119.0,9482131.0,0%,0%,"ORANGE, California
(33.791489, -117.853096)",0
1309,1309,2013,106340947,MERCY GENERAL HOSPITAL,Sacramento,Non-Profit,Comparable,0,342,304,304,526601000,12266000.0,538867000.0,2.3%,2.3%,"SACRAMENTO, California
(38.582087, -121.50012)",0
1310,1310,2014,106364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,San Bernardino,Non-Profit,Comparable,0,89,89,89,30700629,2177831.0,32878460.0,6.6%,7.1%,"REDLANDS, California
(34.055562, -117.182603)",0
1311,1311,2012,106013687,MERRITT PERALTA INSTITUTE CDRH,Alameda,Non-Profit,Comparable,0,24,24,24,9184313,37221.0,9221534.0,0.4%,0.4%,"OAKLAND, California
(37.804828, -122.27248)",0
1312,1312,2014,106382715,CHINESE HOSPITAL,San Francisco,Non-Profit,Comparable,0,54,52,24,112815104,6724487.0,119539591.0,5.6%,6%,"SAN FRANCISCO, California
(37.78008, -122.420168)",0
1313,1313,2012,106361339,ST. BERNARDINE MEDICAL CENTER,San Bernardino,Non-Profit,Comparable,0,463,325,314,305141763,1591344.0,306733107.0,0.5%,0.5%,"SAN BERNARDINO, California
(34.108323, -117.29415)",0
1314,1314,2013,106434220,CRESTWOOD PHF - SAN JOSE,Santa Clara,Investor,Psychiatric Health Facilities,0,16,16,16,3853900,67830.0,3921730.0,1.7%,1.8%,"SAN JOSE, California
(37.334807, -121.888128)",0
1315,1315,2014,106362041,HI-DESERT MEDICAL CENTER,San Bernardino,District,Comparable,0,179,179,136,61321346,-618086.0,60703260.0,-1%,-1%,"JOSHUA TREE, California
(34.126919, -116.315127)",1
1316,1316,2014,106364188,KINDRED HOSPITAL - RANCHO,San Bernardino,Non-Profit,Comparable,0,55,55,51,44488910,121407.0,44610317.0,0.3%,0.3%,"RANCHO CUCAMONGA, California
(34.106399, -117.575764)",0
1317,1317,2012,106190150,KEDREN COMMUNITY MENTAL HEALTH CENTER,Los Angeles,Non-Profit,Comparable,0,72,72,72,30150714,0.0,30150714.0,0%,0%,"LOS ANGELES, California
(34.052238, -118.243344)",0
1318,1318,2013,106074017,SAN RAMON REGIONAL MEDICAL CENTER,Contra Costa,Investor,Comparable,0,123,112,42,150252786,980522.0,151233308.0,0.6%,0.7%,"SAN RAMON, California
(37.764907, -121.951061)",0
1319,1319,2012,106430905,STANFORD UNIVERSITY HOSPITAL,Santa Clara,Non-Profit,Comparable,1,613,466,466,2342987326,76421788.0,2419409114.0,3.2%,3.3%,"PALO ALTO, California
(37.445103, -122.160363)",0
1320,1320,2014,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,Los Angeles,Non-Profit,Comparable,0,400,286,286,265886408,5931718.0,271818126.0,2.2%,2.2%,"ARCADIA, California
(34.136534, -118.040889)",0
1321,1321,2014,106214034,NOVATO COMMUNITY HOSPITAL,Marin,Non-Profit,Comparable,0,47,47,18,58361856,19477668.0,77839524.0,25%,33.4%,"NOVATO, California
(38.109189, -122.578257)",0
1322,1322,2012,106190712,SHRINERS HOSPITAL - LOS ANGELES,Los Angeles,Non-Profit,Shriners Hospitals,0,60,60,60,0,116805.0,116805.0,100%,0%,"LOS ANGELES, California
(34.052238, -118.243344)",0
1323,1323,2014,106301340,ST. JOSEPH HOSPITAL - ORANGE,Orange,Non-Profit,Comparable,0,491,379,379,538829135,19996668.0,558825803.0,3.6%,3.7%,"ORANGE, California
(33.791489, -117.853096)",0
1324,1324,2013,106504038,STANISLAUS SURGICAL HOSPITAL,Stanislaus,Investor,Comparable,0,23,23,23,30831190,2499751.0,33330941.0,7.5%,8.1%,"MODESTO, California
(37.640735, -121.002435)",0
1325,1325,2013,106301209,HUNTINGTON BEACH HOSPITAL,Orange,Investor,Comparable,0,131,131,131,56078826,1512120.0,57590946.0,2.6%,2.7%,"HUNTINGTON BEACH, California
(33.659775, -117.999313)",0
1326,1326,2014,106481015,ST. HELENA HOSPITAL - BEHAVIORAL HEALTH,Solano,Non-Profit,Comparable,0,61,61,55,22275356,238121.0,22513477.0,1.1%,1.1%,"VALLEJO, California
(38.101088, -122.254959)",0
1327,1327,2014,106430883,SANTA CLARA VALLEY MEDICAL CENTER,Santa Clara,City/County,Comparable,1,574,554,338,914788878,65957070.0,980745948.0,6.7%,7.2%,"SAN JOSE, California
(37.334807, -121.888128)",0
1328,1328,2012,106090933,MARSHALL MEDICAL CENTER.,El Dorado,Non-Profit,Comparable,0,113,113,113,196365498,1325579.0,197691077.0,0.7%,0.7%,"PLACERVILLE, California
(38.729652, -120.799147)",1
1329,1329,2014,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,Mariposa,District,Comparable,0,34,33,33,16043677,964796.0,17008473.0,5.7%,6%,"MARIPOSA, California
(37.484274, -119.964786)",1
1330,1330,2013,106380842,JEWISH HOME,San Francisco,Non-Profit,LTC Emphasis,0,491,375,359,55770951,726683.0,56497634.0,1.3%,1.3%,"SAN FRANCISCO, California
(37.78008, -122.420168)",0
1331,1331,2012,106381154,UCSF MEDICAL CENTER,San Francisco,Non-Profit,Comparable,1,660,660,660,2006982896,61792796.0,2068775692.0,3%,3.1%,"SAN FRANCISCO, California
(37.78008, -122.420168)",0
1332,1332,2013,106190198,LOS ANGELES COMMUNITY HOSPITAL,Los Angeles,Investor,Comparable,0,180,180,180,130415663,2772891.0,133188554.0,2.1%,2.1%,"LOS ANGELES, California
(34.052238, -118.243344)",0
1333,1333,2014,106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,Alameda,Investor,Comparable,0,99,99,99,41598137,104405.0,41702542.0,0.3%,0.3%,"SAN LEANDRO, California
(37.728364, -122.158612)",0
1334,1334,2013,106100797,ADVENTIST MEDICAL CENTER - REEDLEY,Fresno,District,Comparable,0,49,49,12,37186372,365787.0,37552159.0,1%,1%,"REEDLEY, California
(36.597911, -119.456221)",1
1335,1335,2013,106121002,MAD RIVER COMMUNITY HOSPITAL,Humboldt,Investor,Comparable,0,78,46,42,51392108,1055397.0,52447505.0,2%,2.1%,"ARCATA, California
(40.868186, -124.090548)",0
1336,1336,2014,106100899,ST. AGNES MEDICAL CENTER,Fresno,Non-Profit,Comparable,0,436,436,436,380462613,9578906.0,390041519.0,2.5%,2.5%,"FRESNO, California
(36.731654, -119.785856)",0
1337,1337,2013,106370755,PALOMAR HEALTH DOWNTOWN CAMPUS,San Diego,District,Comparable,0,679,679,270,510565920,8683536.0,519249456.0,1.7%,1.7%,"ESCONDIDO, California
(33.130363, -117.085357)",0
1338,1338,2013,106440755,DOMINICAN HOSPITAL - SANTA CRUZ/SOQUEL,Santa Cruz,Non-Profit,Comparable,0,251,136,136,353058058,6746282.0,359804340.0,1.9%,1.9%,"SANTA CRUZ, California
(36.97414, -122.028795)",0
1339,1339,2014,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,San Luis Obispo,Investor,Comparable,0,164,164,60,128938105,1329458.0,130267563.0,1%,1%,"SAN LUIS OBISPO, California
(35.282619, -120.660014)",0
1340,1340,2013,106334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Riverside,Investor,Comparable,0,252,252,252,207300995,4874394.0,212175389.0,2.3%,2.4%,"MURRIETA, California
(33.559752, -117.220777)",0
1341,1341,2014,106190762,ST. VINCENT MEDICAL CENTER,Los Angeles,Non-Profit,Comparable,0,366,333,333,192632025,15699787.0,208331812.0,7.5%,8.2%,"LOS ANGELES, California
(34.052238, -118.243344)",0
1342,1342,2013,106430905,STANFORD UNIVERSITY HOSPITAL,Santa Clara,Non-Profit,Comparable,1,613,466,466,2549711608,68569572.0,2618281180.0,2.6%,2.7%,"PALO ALTO, California
(37.445103, -122.160363)",0
1343,1343,2013,106196168,EARL & LORRAINE MILLER CHILDRENS HOSPITAL,Los Angeles,Non-Profit,Comparable,0,373,373,222,343601813,7125508.0,350727321.0,2%,2.1%,"LONG BEACH, California
(33.767168, -118.193723)",0
1344,1344,2014,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA,Los Angeles,Non-Profit,Comparable,0,145,145,135,81907156,1703051.0,83610207.0,2%,2.1%,"PANORAMA CITY, California
(34.224701, -118.448898)",0
1345,1345,2014,106344011,SACRAMENTO COUNTY MENTAL HEALTH CENTER-PHF,Sacramento,City/County,Psychiatric Health Facilities,0,50,50,50,11911680,0.0,11911680.0,0%,0%,"SACRAMENTO, California
(38.582087, -121.50012)",0
1346,1346,2014,106190681,MIRACLE MILE MEDICAL CENTER,Los Angeles,Investor,Comparable,0,17,17,2,13151637,0.0,13151637.0,0%,0%,"LOS ANGELES, California
(34.052238, -118.243344)",0
1347,1347,2013,106060870,COLUSA REGIONAL MEDICAL CENTER,Colusa,Non-Profit,Comparable,0,48,48,36,19438318,298099.0,19736417.0,1.5%,1.5%,"COLUSA, California
(39.209238, -122.008373)",1
1348,1348,2012,106084001,SUTTER COAST HOSPITAL,Del Norte,Non-Profit,Comparable,0,49,49,49,63151816,516599.0,63668415.0,0.8%,0.8%,"CRESCENT CITY, California
(41.754772, -124.204373)",1
1349,1349,2013,106380939,SAN FRANCISCO GENERAL HOSPITAL MEDICAL CENTER,San Francisco,City/County,Comparable,1,598,564,383,717793732,62440892.0,780234624.0,8%,8.7%,"SAN FRANCISCO, California
(37.78008, -122.420168)",0
1350,1350,2014,106341051,SUTTER MEDICAL CENTER - SACRAMENTO,Sacramento,Non-Profit,Comparable,0,646,646,402,872016530,7502235.0,879518765.0,0.9%,0.9%,"SACRAMENTO, California
(38.582087, -121.50012)",0
1351,1351,2014,106361308,REDLANDS COMMUNITY HOSPITAL,San Bernardino,Non-Profit,Comparable,0,229,229,195,287010803,4292034.0,291302837.0,1.5%,1.5%,"REDLANDS, California
(34.055562, -117.182603)",0
1352,1352,2014,106491076,SONOMA VALLEY HOSPITAL,Sonoma,District,Comparable,0,83,64,35,50080816,965870.0,51046686.0,1.9%,1.9%,"SONOMA, California
(38.291962, -122.458003)",0
1353,1353,2014,106190196,KINDRED HOSPITAL - SOUTH BAY,Los Angeles,Investor,Comparable,0,84,84,84,44727238,30483.0,44757721.0,0.1%,0.1%,"GARDENA, California
(33.883764, -118.309144)",0
1354,1354,2013,106500939,MEMORIAL HOSPITAL - MODESTO,Stanislaus,Non-Profit,Comparable,0,423,423,423,523279359,11395147.0,534674506.0,2.1%,2.2%,"MODESTO, California
(37.640735, -121.002435)",0
1355,1355,2014,106500939,MEMORIAL HOSPITAL - MODESTO,Stanislaus,Non-Profit,Comparable,0,423,423,244,522633559,18315393.0,540948952.0,3.4%,3.5%,"MODESTO, California
(37.640735, -121.002435)",0
1356,1356,2014,106190784,TEMPLE COMMUNITY HOSPITAL,Los Angeles,Investor,Comparable,0,170,170,130,20070109,15418.0,20085527.0,0.1%,0.1%,"LOS ANGELES, California
(34.052238, -118.243344)",0
1357,1357,2013,106190066,BELLFLOWER MEDICAL CENTER,Los Angeles,Investor,Comparable,0,114,110,110,11699142,41587.0,11740729.0,0.4%,0.4%,"BELLFLOWER, California
(33.882076, -118.125256)",0
1358,1358,2014,106190712,SHRINERS HOSPITAL - LOS ANGELES,Los Angeles,Non-Profit,Shriners Hospitals,0,60,60,60,0,90111.0,90111.0,100%,0%,"LOS ANGELES, California
(34.052238, -118.243344)",0
1359,1359,2012,106331168,EISENHOWER MEDICAL CENTER,Riverside,Non-Profit,Comparable,0,540,380,380,416460492,9733355.0,426193847.0,2.3%,2.3%,"RANCHO MIRAGE, California
(33.742298, -116.410904)",0
1360,1360,2014,106231013,MENDOCINO COAST DISTRICT HOSPITAL,Mendocino,District,Comparable,0,25,25,17,46435723,1113205.0,47548928.0,2.3%,2.4%,"FORT BRAGG, California
(39.445486, -123.804543)",1
1361,1361,2014,106190517,PROVIDENCE TARZANA MEDICAL CENTER,Los Angeles,Investor,Comparable,0,245,245,201,231824112,2982706.0,234806818.0,1.3%,1.3%,"TARZANA, California
(34.173302, -118.553101)",0
1362,1362,2012,106190328,EAST VALLEY HOSPITAL MEDICAL CENTER,Los Angeles,Non-Profit,Comparable,0,128,128,128,22092084,1040454.0,23132538.0,4.5%,4.7%,"GLENDORA, California
(34.136001, -117.865485)",0
1363,1363,2014,106240942,MERCY MEDICAL CENTER - MERCED,Merced,Non-Profit,Comparable,0,186,186,125,265598807,3203165.0,268801972.0,1.2%,1.2%,"MERCED, California
(37.306968, -120.481971)",0
1364,1364,2013,106554011,SONORA REGIONAL MEDICAL CENTER-GREENLEY,Tuolumne,Non-Profit,Comparable,0,152,152,126,200735399,4684172.0,205419571.0,2.3%,2.3%,"SONORA, California
(37.982943, -120.382117)",1
1365,1365,2014,106190521,MEMORIAL HOSPITAL - GARDENA,Los Angeles,Investor,Comparable,0,172,172,149,102558620,1106406.0,103665026.0,1.1%,1.1%,"GARDENA, California
(33.883764, -118.309144)",0
1366,1366,2014,106190298,FOOTHILL PRESBYTERIAN HOSPITAL,Los Angeles,Non-Profit,Comparable,0,105,105,69,81185467,1475013.0,82660480.0,1.8%,1.8%,"GLENDORA, California
(34.136001, -117.865485)",0
1367,1367,2013,106121051,REDWOOD MEMORIAL HOSPITAL,Humboldt,Non-Profit,Comparable,0,35,25,25,41077746,919024.0,41996770.0,2.2%,2.2%,"FORTUNA, California
(40.58858, -124.146858)",1
1368,1368,2012,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,San Luis Obispo,Non-Profit,Comparable,0,67,67,58,56903150,986249.0,57889399.0,1.7%,1.7%,"ARROYO GRANDE, California
(35.124098, -120.576388)",0
1369,1369,2013,106342392,SIERRA VISTA HOSPITAL,Sacramento,Investor,Comparable,0,120,120,120,33710048,30447.0,33740495.0,0.1%,0.1%,"SACRAMENTO, California
(38.582087, -121.50012)",0
1370,1370,2014,106410852,MILLS-PENINSULA MEDICAL CENTER,San Mateo,Non-Profit,Comparable,0,301,301,187,492815703,19383631.0,512199334.0,3.8%,3.9%,"BURLINGAME, California
(37.584195, -122.366265)",0
1371,1371,2012,106190552,MOTION PICTURE & TELEVISION HOSPITAL,Los Angeles,Non-Profit,Comparable,0,405,386,210,52683407,51983375.0,104666782.0,49.7%,98.7%,"WOODLAND HILLS, California
(34.168301, -118.605003)",0
1372,1372,2012,106040802,BIGGS-GRIDLEY MEMORIAL HOSPITAL,Butte,Non-Profit,Comparable,0,45,45,31,22636872,1144248.0,23781120.0,4.8%,5.1%,"GRIDLEY, California
(39.363578, -121.696463)",1
1373,1373,2013,106434051,CHILDRENS RECOVERY CENTER OF NO CALIFORNIA,Santa Clara,Investor,Comparable,0,29,27,22,8478623,0.0,8478623.0,0%,0%,"CAMPBELL, California
(37.28766, -121.942432)",0
1374,1374,2014,106494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,Sonoma,Non-Profit,Comparable,0,84,84,84,37803649,241167.0,38044816.0,0.6%,0.6%,"SANTA ROSA, California
(38.439698, -122.715642)",0
1375,1375,2013,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,Contra Costa,Non-Profit,Comparable,0,267,237,130,361853563,4429417.0,366282980.0,1.2%,1.2%,"CONCORD, California
(37.979103, -122.031333)",0
1376,1376,2013,106301258,COASTAL COMMUNITIES HOSPITAL,Orange,Investor,Comparable,0,178,178,178,52861668,2215911.0,55077579.0,4%,4.2%,"SANTA ANA, California
(33.749738, -117.869781)",0
1377,1377,2014,106342392,SIERRA VISTA HOSPITAL,Sacramento,Investor,Comparable,0,120,120,120,36239121,14171.0,36253292.0,0%,0%,"SACRAMENTO, California
(38.582087, -121.50012)",0
1378,1378,2012,106190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,Los Angeles,Non-Profit,Comparable,0,444,444,238,441901687,20142699.0,462044386.0,4.4%,4.6%,"WHITTIER, California
(33.967318, -118.048051)",0
1379,1379,2012,106342392,SIERRA VISTA HOSPITAL,Sacramento,Investor,Comparable,0,120,120,120,31823101,1187348.0,33010449.0,3.6%,3.7%,"SACRAMENTO, California
(38.582087, -121.50012)",0
1380,1380,2013,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,Contra Costa,City/County,Comparable,0,146,146,101,295125868,71867848.0,366993716.0,19.6%,24.4%,"MARTINEZ, California
(38.018992, -122.134855)",0
1381,1381,2013,106331226,VISTA BEHAVIORAL HOSPITAL,Riverside,Investor,Comparable,0,68,68,48,5375000,15133.0,5390133.0,0.3%,0.3%,"RIVERSIDE, California
(33.980534, -117.377025)",0
1382,1382,2013,106304113,CHILDREN'S HOSPITAL - MISSION,Orange,Non-Profit,Comparable,0,54,54,23,56033321,607935.0,56641256.0,1.1%,1.1%,"MISSION VIEJO, California
(33.595018, -117.659099)",0
1383,1383,2012,106211006,MARIN GENERAL HOSPITAL,Marin,Non-Profit,Comparable,0,235,150,150,310500187,6678150.0,317178337.0,2.1%,2.2%,"GREENBRAE, California
(37.948611, -122.524722)",0
1384,1384,2014,106320986,PLUMAS DISTRICT HOSPITAL,Plumas,District,Comparable,0,25,25,25,19628189,1744102.0,21372291.0,8.2%,8.9%,"QUINCY, California
(39.936754, -120.948961)",1
1385,1385,2012,106450940,SHASTA REGIONAL MEDICAL CENTER,Shasta,Investor,Comparable,0,246,246,246,144421203,3437575.0,147858778.0,2.3%,2.4%,"REDDING, California
(40.574637, -122.38109)",0
1386,1386,2014,106190587,COLLEGE MEDICAL CENTER,Los Angeles,Investor,Comparable,0,157,157,157,54607241,2480560.0,57087801.0,4.3%,4.5%,"LONG BEACH, California
(33.767168, -118.193723)",0
1387,1387,2013,106491064,SANTA ROSA MEMORIAL HOSPITAL,Sonoma,Non-Profit,Comparable,0,414,414,238,376342155,3146280.0,379488435.0,0.8%,0.8%,"SANTA ROSA, California
(38.439698, -122.715642)",0
1388,1388,2013,106190280,ENCINO HOSPITAL MEDICAL CENTER,Los Angeles,Investor,Comparable,0,150,150,150,47619347,863674.0,48483021.0,1.8%,1.8%,"ENCINO, California
(34.159199, -118.500298)",0
1389,1389,2013,106190796,RONALD REAGAN UCLA MEDICAL CENTER,Los Angeles,Non-Profit,Comparable,1,466,466,466,1417086647,122421187.0,1539507834.0,8%,8.6%,"LOS ANGELES, California
(34.052238, -118.243344)",0
1390,1390,2013,106500867,EMANUEL MEDICAL CENTER,Stanislaus,Non-Profit,Comparable,0,354,327,254,187066164,10172499.0,197238663.0,5.2%,5.4%,"TURLOCK, California
(37.492749, -120.848984)",0
1391,1391,2013,106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,San Benito,District,Comparable,0,176,159,133,82916855,2585571.0,85502426.0,3%,3.1%,"HOLLISTER, California
(36.852513, -121.402063)",1
1392,1392,2014,106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,Contra Costa,Non-Profit,Comparable,0,73,70,70,32487453,335600.0,32823053.0,1%,1%,"CONCORD, California
(37.979103, -122.031333)",0
1393,1393,2013,106310791,SUTTER AUBURN FAITH HOSPITAL,Placer,Non-Profit,Comparable,0,72,72,72,106506371,2089391.0,108595762.0,1.9%,2%,"AUBURN, California
(38.897916, -121.074314)",0
1394,1394,2013,106190052,BARLOW RESPIRATORY HOSPITAL,Los Angeles,Non-Profit,Comparable,0,105,105,105,50149854,457281.0,50607135.0,0.9%,0.9%,"LOS ANGELES, California
(34.052238, -118.243344)",0
1395,1395,2014,106190696,PACIFICA HOSPITAL OF THE VALLEY,Los Angeles,Investor,Comparable,0,231,231,231,88420209,2072787.0,90492996.0,2.3%,2.3%,"SUN VALLEY, California
(34.217499, -118.3694)",0
1396,1396,2014,106331194,HEMET VALLEY MEDICAL CENTER,Riverside,District,Comparable,0,417,417,170,132936799,4519117.0,137455916.0,3.3%,3.4%,"HEMET, California
(33.747562, -116.967316)",0
1397,1397,2013,106454013,PATIENT'S HOSPITAL OF REDDING,Shasta,Investor,Comparable,0,10,10,10,7747770,37743.0,7785513.0,0.5%,0.5%,"REDDING, California
(40.574637, -122.38109)",0
1398,1398,2013,106344017,SUTTER CENTER FOR PSYCHIATRY,Sacramento,Non-Profit,Comparable,0,73,73,73,24323273,54930.0,24378203.0,0.2%,0.2%,"SACRAMENTO, California
(38.582087, -121.50012)",0
1399,1399,2014,106201281,MADERA COMMUNITY HOSPITAL,Madera,Non-Profit,Comparable,0,106,106,44,91614951,2776333.0,94391284.0,2.9%,3%,"MADERA, California
(36.961961, -120.059585)",0
1400,1400,2013,106010846,ALAMEDA COUNTY MEDICAL CENTER,Alameda,City/County,Comparable,1,475,453,421,556069346,154892534.0,710961880.0,21.8%,27.9%,"OAKLAND, California
(37.804828, -122.27248)",0
1401,1401,2013,106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,Ventura,Non-Profit,Comparable,0,265,265,123,242670983,3190750.0,245861733.0,1.3%,1.3%,"OXNARD, California
(34.197663, -119.175947)",0
1402,1402,2013,106361110,BEAR VALLEY COMMUNITY HOSPITAL,San Bernardino,District,Comparable,0,30,30,26,15519793,1170154.0,16689947.0,7%,7.5%,"BIG BEAR LAKE, California
(34.243516, -116.899432)",1
1403,1403,2013,106190176,CITY OF HOPE HELFORD CLINICAL RES HOSPITAL,Los Angeles,Non-Profit,Comparable,0,217,186,186,705981752,13768990.0,719750742.0,1.9%,2%,"DUARTE, California
(34.139586, -117.973256)",0
1404,1404,2013,106190148,CENTINELA HOSPITAL MEDICAL CENTER,Los Angeles,Investor,Comparable,0,369,343,188,275289205,5121185.0,280410390.0,1.8%,1.9%,"INGLEWOOD, California
(33.961767, -118.353336)",0
1405,1405,2013,106190475,COMMUNITY HOSPITAL OF LONG BEACH,Los Angeles,Non-Profit,Comparable,0,208,158,56,40280374,349783.0,40630157.0,0.9%,0.9%,"LONG BEACH, California
(33.767168, -118.193723)",0
